0.07778656317881051,-1.594169515998509,1,0.19269576731221238,1,0.192642528231191
-0.41600998448760024,-0.4115451558533424,1,0.19178814991759663,1,0.19093032663800424
0.7453977905382242,-0.9242303675622522,1,0.19156057908419521,1,0.1925615949904549
-1.6350858518748352,0.09983546718617152,1,0.19286717634715922,1,0.1934589122327448
1.4827900078924727,-0.14901974235709,1,0.1922310958909188,1,0.1928144604572728
0.6182846960817482,0.6586245100671715,1,0.1926601535412762,1,0.19302118391213385
0.1650427736226774,-0.7580844620145457,1,0.19250367147348602,1,0.1928874278595636
-0.051469186052962086,1.117849586461604,1,0.19276446510659762,1,0.19253087710833783
-0.4979123928412496,-0.8738484692176076,1,0.19264244516954676,1,0.19322987381882095
-2.0693414281902327,0.8444590044473705,0,0.19210807188687284,1,0.19149329700132345
-1.6837011362148762,-0.7741621655243531,1,0.19221172441083667,1,0.19245638769844886
-0.1592967455636755,1.1589239794398416,1,0.1911579076200951,1,0.19149301691987008
0.3416422843418538,-0.7451226029860815,1,0.1915738711320224,1,0.19139540454029036
-1.3454528109884882,1.2058355933539289,1,0.19255036282817273,1,0.1913973008248233
0.6245362414591826,-0.5023454794325755,1,0.19178070912492462,1,0.1911945133887103
-0.32958735217872875,-1.9834934227503438,1,0.19152762480068486,0,0.19142103816448697
-0.6668634803898964,-0.05718306598641081,1,0.19308635394587492,1,0.19254875381804704
-0.49456629163933136,-0.270660448625765,1,0.19360998679652264,1,0.19233381734459254
0.3472211978298963,-0.17485015598896722,1,0.19223318144621915,1,0.19113424356164543
-0.21062449328685173,0.12895671812139078,1,0.19253366542311057,1,0.19284966976799245
-0.5699980284521624,-1.6247225239010452,1,0.19064793181834894,1,0.19131670139475587
0.07086270835297714,-0.34744590998007,1,0.19329864186651802,1,0.19220497143841953
-0.42706323510695066,-0.10491295653032984,1,0.19099334812331514,1,0.19153605071291468
0.7787770116082637,0.8506332961072106,1,0.19320147370967433,1,0.1934447040384475
-0.6820377823597128,-0.7784980873145434,1,0.19190629440681217,1,0.19167196918620322
-1.0960791424384175,-0.8041702419567728,1,0.1932061312099792,1,0.1932487985715139
-0.8905365038182014,0.18224307513493263,1,0.19032852637900222,1,0.19128479124577513
-0.5498643085937099,1.058315411413906,1,0.19322979267551665,1,0.19190909298285352
0.9544815941519462,-0.45581318455671604,1,0.19187266078740306,1,0.19137397901926168
0.6334571052427419,0.5120637351863625,1,0.19241679156655156,1,0.191770615378976
-0.8255323915651988,-1.6392390783998039,1,0.1923480701611585,1,0.19316781402267047
0.6026762790194895,1.6003968024869089,1,0.1925337739833367,1,0.191395330618376
-0.3046841734923256,0.5007426034383115,1,0.1925121647736534,1,0.192573289904296
0.451728374394433,-1.5433061633207537,1,0.19238864384572008,1,0.19201821486017923
-0.8492683793069232,-1.9909553383795997,1,0.19137738448476926,0,0.19061792467140926
1.6361167199039444,-0.7385812759745318,1,0.19383983845189157,1,0.1927063960547506
1.0983079092303534,-0.05418469466388623,1,0.19226580983009922,1,0.19228492459877033
