0.003501055578536226,0.003405677330676968,0.954,0.954,0.38812244958569186,0.38814086199254627
0.003501055578536226,0.003620910970718945,0.962,0.962,0.38792931245583795,0.38790507407240815
0.003501055578536226,0.003689379866706618,0.956,0.954,0.3878559290226143,0.3878198800796324
0.003501055578536226,0.0032152333308226445,0.942,0.942,0.3876260994153045,0.3876838740601536
0.003501055578536226,0.003471440589251472,0.956,0.956,0.3873710074953578,0.38737672475665663
0.003501055578536226,0.003815501425088708,0.952,0.952,0.3872483580190458,0.38718602875181585
0.003501055578536226,0.003577360003308123,0.954,0.954,0.388467551755688,0.3884523713056197
0.003501055578536226,0.004086351957555221,0.936,0.934,0.38820963607046094,0.3880941033618393
0.003501055578536226,0.003878620108164845,0.94,0.94,0.38775316649787694,0.38768202114516676
0.003501055578536226,0.0031796093544652986,0.96,0.96,0.38724456770056936,0.387303336364531
0.003501055578536226,0.00351024648859259,0.922,0.922,0.38767444527801376,0.38767259431929296
0.003501055578536226,0.0033075640581280773,0.954,0.956,0.3878046943539811,0.38784268540456546
0.003501055578536226,0.0030574293736527892,0.966,0.966,0.38913544285465945,0.389222314178441
0.003501055578536226,0.0031242288505593163,0.964,0.964,0.3882506641533895,0.38832126883491264
0.003501055578536226,0.00346539502810984,0.954,0.954,0.3871197259304498,0.3871266284344976
0.003501055578536226,0.0037122750351235253,0.942,0.942,0.3881106930306453,0.3880701489173316
0.003501055578536226,0.003466214417082428,0.942,0.942,0.3875216440244123,0.38752827354780295
0.003501055578536226,0.003027400519065144,0.958,0.958,0.38830962980688605,0.38840496031977584
0.003501055578536226,0.0032388509976319013,0.932,0.934,0.38762070715204977,0.3876707552856044
0.003501055578536226,0.003602821691507122,0.95,0.95,0.38813841059340287,0.3881191005677861
0.003501055578536226,0.003370827017683193,0.948,0.948,0.38891527403456744,0.3889407216072244
0.003501055578536226,0.003199995159236516,0.946,0.946,0.3882695731763163,0.38832718862677823
0.003501055578536226,0.003415871892262703,0.942,0.942,0.38839863355133014,0.38841479488788344
0.003501055578536226,0.0030820854406167805,0.956,0.956,0.38818819849285924,0.3882682631322463
0.003501055578536226,0.0031604400147133564,0.946,0.948,0.38835440487545064,0.3884190244178037
0.003501055578536226,0.003304819680938786,0.954,0.954,0.3882184133807696,0.38825649692366715
0.003501055578536226,0.00339207844297843,0.952,0.952,0.38786759701194645,0.38788778900755483
0.003501055578536226,0.0036761179242000832,0.948,0.948,0.38805874748343167,0.38802537559805594
0.003501055578536226,0.003311972466755266,0.948,0.948,0.3873824213311481,0.3874178105244714
0.003501055578536226,0.00328729841400269,0.944,0.944,0.3877269900921984,0.3877679408502807
0.003501055578536226,0.0033036151860396184,0.956,0.956,0.3877274391980173,0.38776636758896554
0.003501055578536226,0.003850053682116717,0.956,0.956,0.38833607919654783,0.3882708805214874
0.003501055578536226,0.0034132306735418076,0.96,0.96,0.38796325483889815,0.38798050033952586
0.003501055578536226,0.0034574760683753784,0.946,0.946,0.3879858455871881,0.38799486121224525
0.003501055578536226,0.004098069185344999,0.944,0.944,0.388939577565146,0.3888241047540337
0.003501055578536226,0.0037533492355983178,0.936,0.936,0.38773805200650235,0.3876902289328985
0.003501055578536226,0.0036757367807889194,0.972,0.972,0.38724858593353073,0.387213570878047
0.003501055578536226,0.0031947200443569524,0.95,0.95,0.3883845874544137,0.3884471289815369
0.003501055578536226,0.0034111769745220795,0.952,0.952,0.388202830397113,0.38821978867134305
